,0
piPC9,0.0025282449852083765
AATSC0p,0.002519532153283742
ATSC1v,0.0025033216394295668
ATS2p,0.0024580446423671633
BIC1,0.002436900136615356
ATSC1s,0.002417423664112438
BIC0,0.002410573193079466
MATS2pe,0.002406438200823469
MIC0,0.0024039151613001967
ATSC2s,0.002371099140301775
AATSC2p,0.002366009978212252
ATS8d,0.002361524910451886
ATS7p,0.0023599635058701805
GGI8,0.002354570126568695
AATSC1pe,0.0023482174230585375
ETA_epsilon_1,0.002348008823071601
apol,0.0023459477467196997
Xp-4dv,0.0023363826357251727
SlogP_VSA1,0.0023266352212300864
AATS2v,0.002318998251019974
Sp,0.0023016473297407763
ATS8Z,0.002298784143321133
nBondsKS,0.00229202081680562
MATS2are,0.0022897238070675326
VMcGowan,0.0022831594679937144
SMR_VSA3,0.0022818317249357757
ATSC6m,0.0022555513931368783
ATSC4Z,0.002254422151666221
VSA_EState8,0.0022489891363991605
GATS2Z,0.002235160927425154
ATSC4are,0.0022066044442894785
SsCl,0.0021994075830562686
ETA_shape_x,0.0021819378242330864
AATSC0Z,0.002148673692585574
AATS1se,0.0021484386930270597
Sse,0.0021427250348136895
MWC10,0.002128590708688132
BCUTZ-1h,0.0021275016462083147
SaaCH,0.0021152044611958856
C1SP2,0.0021048936315926363
ATSC1pe,0.0020998471138925045
ATSC8pe,0.0020828922278605276
ETA_epsilon_2,0.0020828606255644945
ATSC8are,0.0020799965225565273
WPath,0.0020662610243163426
Xp-6dv,0.0020644245501115865
ETA_eta_L,0.0020479257160836086
ATSC2Z,0.0020443749308655724
ATSC8Z,0.0020383918438390465
TopoPSA(NO),0.0020265037188636923
ATSC2pe,0.002019108176459867
Xc-6d,0.0019982532619207886
Xpc-6dv,0.0019916496634648814
AATS2d,0.0019896053635851257
ATSC8m,0.0019587834695334277
SpMax_A,0.0019460563506726596
MATS2p,0.0019346644789173639
PEOE_VSA3,0.001924414869603404
AATS1dv,0.0019192573348760424
BCUTse-1l,0.0018954434417596344
Xch-6d,0.0018866406256198645
Xpc-5d,0.0018663227715829923
AATSC2v,0.001860422291262476
ATSC0Z,0.001853875030818264
SRW09,0.0018493780601984437
SssO,0.0018490749508984345
SdO,0.0018476350792681355
EState_VSA1,0.0018287720603909093
AATSC2se,0.0018240713428082143
AATS2pe,0.0018227682835121404
ATS3v,0.001821878785611098
MZ,0.001820080730192353
NaaCH,0.0018183730475558617
SM1_DzZ,0.0017992244077623479
ATS5d,0.001797442590225722
ATS5v,0.001784734489715215
ATS1m,0.0017789426233776778
nG12FARing,0.0017653999660089692
ATSC8s,0.0017639218884125231
piPC4,0.001748682557677321
AATS0pe,0.0017340417260357489
SMR_VSA9,0.0017313642578290647
MATS1s,0.0016835463199154704
ATSC0v,0.0016529507993315049
AATS2s,0.001651992968080845
piPC3,0.0016513152350027382
Xp-7d,0.0016476206911541587
MATS1Z,0.0016238259642233726
FCSP3,0.0016237286693972757
ATSC7pe,0.0016228464652230541
ATS0m,0.0016135578395904014
ATS4se,0.0016030191859841164
ATS8dv,0.0015984547517859527
Mare,0.0015770185267158393
SMR_VSA1,0.0015466083210615821
ATS2are,0.0015341687131623701
SM1_Dzp,0.0015297110520379588
ATS8s,0.0015111177995011697
ATSC3se,0.0015063407267019563
ATS6are,0.0015017049492734179
ECIndex,0.0014949501390030284
SssS,0.0014918840220557398
ATS4dv,0.0014833497714592657
ATSC2se,0.0014757115836909933
ATSC0d,0.0014733873286108296
GGI7,0.0014672712904571462
ATS6s,0.0014628273300293692
Xc-5d,0.0014606945795726661
ATS3pe,0.0014602822462315183
Xch-5dv,0.0014375166585140378
TIC1,0.001425044222415889
BCUTdv-1h,0.0014196717810824088
VR2_Dzpe,0.0014008929166186052
BIC4,0.00140058744790599
VR1_A,0.0013992581756220954
AATSC0m,0.0013899564374922713
n10FRing,0.001389049948729061
PEOE_VSA2,0.0013830915228769342
AATS0s,0.0013569798674586853
PEOE_VSA13,0.001355055232741819
MATS2se,0.00135237760750861
SddssS,0.0013516251421039373
SlogP_VSA10,0.0013481869132341683
ATS4pe,0.0013393904989046337
EState_VSA10,0.0012965871756050892
SssCH2,0.0012962907858314278
SM1_Dzi,0.001275737119529567
