,0
ATS4v,0.0014095876462202716
PEOE_VSA11,0.0014078381740583153
Xp-6dv,0.001401173509559027
piPC8,0.0013746756985735943
AATS0d,0.0013714826990167506
ATS0m,0.0013665184628603804
SlogP_VSA6,0.0013662672442466067
AATSC1Z,0.0013578094637654548
nG12FAHRing,0.0013496310190036721
SIC1,0.0013367402618841874
BCUTse-1h,0.0013256452732617874
SsCl,0.001323479180574379
SaaO,0.0013202526510990723
GATS1v,0.001311576956671037
SpMax_A,0.0013019988096318253
Sv,0.0013014908254790041
SpMAD_D,0.0012976201697471803
SlogP_VSA4,0.001286213801450093
ATS2i,0.0012816634073378197
MATS1p,0.001279587500597265
Xpc-6dv,0.0012468867085584803
ETA_eta,0.001242627029269255
VE3_Dzv,0.0012314233763296336
Xc-5d,0.001231201560695843
SlogP_VSA10,0.0012293004486159378
mZagreb2,0.0012238333222001653
ATS1i,0.0012228355350612694
Mse,0.0012156978944834551
AATS1Z,0.0012055945822594632
PEOE_VSA5,0.0011962565884720978
NdssC,0.001191471452320748
Mv,0.0011825353959052682
SpAD_Dzp,0.0011794832968268745
AATS0are,0.001169114166423349
TopoPSA(NO),0.0011598190229464979
MPC7,0.0011403179248357326
Xp-5dv,0.0011375981589359216
Mare,0.0011354367201738855
SpMAD_Dzare,0.0011340118271183234
SdNH,0.0011325215498447082
BCUTare-1h,0.0011324774516222515
SRW09,0.001091645795834664
AATSC2se,0.0010908270529718157
SIC0,0.0010844734054234197
GATS2are,0.001063313180654585
AATS0se,0.0010584770412732758
ATS6p,0.0010572533676856419
ATS1m,0.0010558614330561644
ATSC2m,0.0010528286945630614
MIC3,0.0010495558540154404
ATSC0dv,0.0010461725147639133
ATSC0Z,0.0010371389655789757
GATS1m,0.001034446177645535
PEOE_VSA2,0.001006677049665805
Xp-3dv,0.0010009471884767367
bpol,0.0009798241141398215
ATS5i,0.0009788133665404979
VE2_Dzi,0.0009784830492403935
AATSC0s,0.0009779240587232568
GGI10,0.0009747171931780194
TpiPC10,0.0009609722926132627
ATSC1se,0.0009583062448591362
StCH,0.0009480477661906496
ETA_shape_x,0.0009432951612994883
ATS4are,0.0009407243102892446
ATS8s,0.0009278124344277543
TopoShapeIndex,0.0009236613192965631
Diameter,0.0009162830714040052
TMPC10,0.000909206072037657
ATS2m,0.0008993832531345807
